"funerals",2
"furniture",2
"fuzzy",2
"gain",2
"gaining",2
"gale",2
"galleries",2
"gamble",2
"gaming",2
"garden",2
"gateway",2
"gathered",2
"gathering",2
"gear",2
"generate",2
"generous",2
"genres",2
"genus",2
"geographic",2
"gets",2
"getting",2
"glacier",2
"glance",2
"gland",2
"glare",2
"glitch",2
"gold",2
"goldsmiths",2
"gone",2
"goodwill",2
"governmental",2
"grains",2
"gram",2
"graves",2
"greatly",2
"gross",2
"ground",2
"groundbreaking",2
"grows",2
"guaranteed",2
"guarded",2
"guess",2
"guests",2
"guide",2
"guns",2
"hall",2
"halls",2
"halved",2
"hand",2
"handouts",2
"happen",2
"harder",2
"hardly",2
"hardwoods",2
"harmful",2
"harshly",2
"head",2
"heading",2
"heard",2
"heart",2
"height",2
"helpful",2
"helping",2
"hemisphere",2
"heritage",2
"hesitate",2
"highland",2
"highlighting",2
"highly",2
"historical",2
"hitting",2
"hoes",2
"hold",2
"holding",2
"holds",2
"homes",2
"honest",2
"hopeful",2
"hopefully",2
"hotels",2
"house",2
"humanity",2
"humus",2
"hundred",2
"hundreds",2
"hung",2
"hungry",2
"hunter",2
"hurts",2
"hypotheses",2
"hypothesis",2
"iceberg",2
"icebergs",2
"identifies",2
"identifying",2
"ignorant",2
"ignore",2
"ignoring",2
"ii",2
"iii",2
"illiterate",2
"image",2
"images",2
"imaginative",2
"imagined",2
"immature",2
"immediate",2
"impacting",2
"impairments",2
"implementation",2
"importantly",2
"impress",2
"impressed",2
"improvement",2
"improvements",2
"impulses",2
"inability",2
"inaccuracies",2
"incentive",2
"included",2
"incompetent",2
"inconvenience",2
"inconvenient",2
"incorporate",2
"incorporated",2
"incorrect",2
"indefinitely",2
"indicate",2
"indication",2
"indicative",2
"indies",2
"indifference",2
"indigenous",2
"indigestion",2
"indiscriminate",2
"indistinguishable",2
"induced",2
"ineffective",2
"infancy",2
"infection",2
"infectious",2
"inferior",2
"influencing",2
"influential",2
"informed",2
"infusing",2
"inhabited",2
"inhaled",2
"initiated",2
"initiative",2
"injury",2
"inland",2
"innermost",2
"inquiry",2
"insight",2
"inspiration",2
"inspired",2
"instance",2
"institutions",2
"instrument",2
"insulation",2
"intact",2
"integral",2
"intelligence",2
"intended",2
"intends",2
"interests",2
"interface",2
"internationally",2
"interpreting",2
"interviewed",2
"intriguing",2
"intriguingly",2
"invasion",2
"invented",2
"invention",2
"invest",2
"invested",2
"investigated",2
"investigation",2
"iron",2
"irresistible",2
"irritability",2
"irritable",2
"islands",2
"j",2
"japan",2
"java",2
"jealousy",2
"jeopardize",2
"jobs",2
"judge",2
"keeping",2
"kept",2
"kill",2
"kills",2
"kilogram",2
"kingdom",2
"kings",2
"km",2
"kph",2
"laboratory",2
"lacked",2
"lacking",2
"laden",2
"laid",2
"lambs",2
"largest",2
"lasted",2
"lasting",2
"lat",2
"latter",2
"lauded",2
"layers",2
"layout",2
"lazy",2
"leads",2
"leaf",2
"leaving",2
"lee",2
"legend",2
"length",2
"let",2
"lifetime",2
"lift",2
"lights",2
"liked",2
"limit",2
"limitations",2
"limited",2
"linguists",2
"link",2
"linking",2
"lip",2
"liquid",2
"listed",2
"literally",2
"literature",2
"lived",2
"lively",2
"lizard",2
"lo",2
"loading",2
"locate",2
"located",2
"locator",2
"lock",2
"logical",2
"lonesome",2
"looked",2
"lore",2
"lorries",2
"lorry",2
"lose",2
"loses",2
"loss",2
"lover",2
"lovers",2
"lucid",2
"lucrative",2
"luggage",2
"maiden",2
"maintained",2
"maladies",2
"mammal",2
"manager",2
"mane",2
"manifest",2
"manipulated",2
"manufacturers",2
"mapped",2
"maps",2
"maritime",2
"marked",2
"maser",2
"massive",2
"masted",2
"mate",2
"materials",2
"matures",2
"maybe",2
"meals",2
"measurement",2
"measurements",2
"measuring",2
"mechanical",2
"medal",2
"medical",2
"meeting",2
"meetings",2
"member",2
"men",2
"mentally",2
"merchant",2
"mere",2
"metal",2
"metaphysics",2
"method",2
"methods",2
"mi",2
"migration",2
"miles",2
"millennium",2
"mimicked",2
"minded",2
"mindset",2
"mine",2
"minerals",2
"minimal",2
"miscellaneous",2
"misfortunes",2
"misinterpret",2
"misleading",2
"missed",2
"mistake",2
"mite",2
"mix",2
"mixed",2
"mixture",2
"mm",2
"model",2
"modem",2
"module",2
"moisture",2
"molecule",2
"mom",2
"moment",2
"moms",2
"mostly",2
"mother",2
"motherly",2
"mothers",2
"motivated",2
"motivates",2
"motivating",2
"motivation",2
"motoring",2
"mount",2
"mourners",2
"museum",2
"museums",2
"musical",2
"musicians",2
"must",2
"mutually",2
"my",2
"mystery",2
"narrow",2
"nature",2
"navigation",2
"net",2
"nine",2
"north",2
"nothing",2
"nowadays",2
"nuts",2
"obesity",2
"object",2
"objective",2
"objectively",2
"objects",2
"oblivious",2
"observation",2
"obtain",2
"obtained",2
"obviously",2
"occasion",2
"occupied",2
"occurred",2
"occurs",2
"oceans",2
"octopuses",2
"offers",2
"office",2
"oil",2
"oils",2
"oldest",2
"omen",2
"omitting",2
"onto",2
"operators",2
"opinion",2
"oppose",2
"opposed",2
"opposite",2
"opted",2
"optimistic",2
"opulence",2
"ordered",2
"ordinary",2
"organized",2
"origin",2
"originality",2
"originally",2
"originated",2
"ottoman",2
"outdoor",2
"outmoded",2
"output",2
"outraged",2
"overly",2
"overran",2
"overseas",2
"overuse",2
"overview",2
"owner",2
"owning",2
"pa",2
"packaged",2
"packaging",2
"pages",2
"paid",2
"painfully",2
"paint",2
"paintbrush",2
"pair",2
"palaces",2
"palette",2
"parent",2
"parked",2
"participating",2
"passed",2
"passenger",2
"passengers",2
"passive",2
"pavement",2
"payments",2
"pedestrian",2
"pedigree",2
"pedometer",2
"pee",2
"peed",2
"peel",2
"peeling",2
"peoples",2
"perceive",2
"percent",2
"perfectly",2
"performance",2
"peripheral",2
"permanently",2
"permission",2
"perplexing",2
"personal",2
"personnel",2
"perspective",2
"persuading",2
"philosophical",2
"philosophy",2
"photo",2
"pick",2
"picture",2
"pictures",2
"piece",2
"pieces",2
"pierce",2
"pigeon",2
"piled",2
"pine",2
"pinpointing",2
"pitch",2
"pitched",2
"pituitary",2
"placebo",2
"placed",2
"plane",2
"plantations",2
"planted",2
"plate",2
"players",2
"playful",2
"playing",2
"pleasant",2
"pleasurable",2
"plenty",2
"pliable",2
"plotted",2
"pm",2
"pocket",2
"poet",2
"poisonous",2
"police",2
"policy",2
"policymakers",2
"political",2
"polka",2
"polluting",2
"pollution",2
"polo",2
"polystyrene",2
"poorer",2
"port",2
"ports",2
"posed",2
"possess",2
"possibility",2
"post",2
"posture",2
"pottery",2
"power",2
"powers",2
"practicing",2
"prairie",2
"precious",2
"precisely",2
"predators",2
"predict",2
"predictable",2
"prefer",2
"preference",2
"prefers",2
"pregnant",2
"preparation",2
"prepare",2
"preparing",2
"presence",2
"presenting",2
"preservation",2
"preserving",2
"president",2
"pressure",2
"pressures",2
"prestige",2
"pretty",2
"prevent",2
"preventing",2
"prevents",2
"priced",2
"primary",2
"primitive",2
"principal",2
"printer",2
"prioritize",2
"proactive",2
"proceedings",2
"processing",2
"produces",2
"productive",2
"professor",2
"profitable",2
"profound",2
"programmer's",2
"progress",2
"projects",2
"prominent",2
"promised",2
"promote",2
"promotion",2
"prompt",2
"prompting",2
"prompts",2
"proneness",2
"pronouncement",2
"propelling",2
"propositions",2
"propulsion",2
"prospect",2
"prospects",2
"protecting",2
"proved",2
"provider",2
"provision",2
"provisions",2
"pseudoscience",2
"pulse",2
"punch",2
"purchases",2
"purple",2
"purposes",2
"purse",2
"pursue",2
"pursuit",2
"putting",2
"q",2
"qualification",2
"quantification",2
"quantified",2
"quantity",2
"quarter",2
"questioned",2
"quick",2
"quicker",2
"quickly",2
"r",2
"radical",2
"rain",2
"rainfall",2
"rainy",2
"raised",2
"raising",2
"randomly",2
"ranging",2
"rank",2
"rapidly",2
"rare",2
"rats",2
"reach",2
"ready",2
"reaffirm",2
"recall",2
"recalling",2
"recalls",2
"receiver",2
"receiving",2
"recession",2
"recipes",2
"reckons",2
"recognition",2
"recoil",2
"recommend",2
"recommendations",2
"reconcile",2
"recover",2
"recovering",2
"recreational",2
"recycling",2
"red",2
"redeemed",2
"redefined",2
"redevelopment",2
"reduces",2
"reductive",2
"referred",2
"referring",2
"reflection",2
"regarded",2
"regions",2
"registering",2
"regulations",2
"reinforce",2
"reinvigorate",2
"reject",2
"rejecting",2
"rejection",2
"relation",2
"relationship",2
"relationships",2
"relaxed",2
"relay",2
"release",2
"released",2
"reliable",2
"rely",2
"remain",2
"remained",2
"remaining",2
"remove",2
"renamed",2
"renewal",2
"renowned",2
"rent",2
"renting",2
"rep",2
"repair",2
"repairing",2
"repairs",2
"repeatedly",2
"repeating",2
"repertoire",2
"repetitious",2
"replace",2
"replacing",2
"replicas",2
"reported",2
"represent",2
"representations",2
"require",2
"researching",2
"resembles",2
"residents",2
"resistant",2
"resources",2
"responsibility",2
"rest",2
"restless",2
"restored",2
"restrictions",2
"retail",2
"retailers",2
"retains",2
"retired",2
"reusing",2
"reveal",2
"revealing",2
"reveals",2
"revered",2
"review",2
"revise",2
"revolution",2
"rewards",2
"rightly",2
"rights",2
"risen",2
"risked",2
"risky",2
"rite",2
"ritual",2
"rival",2
"river",2
"rock",2
"romance",2
"rood",2
"root",2
"rooted",2
"ropes",2
"rosette",2
"rough",2
"roundabout",2
"rugby",2
"ruler",2
"run",2
"runs",2
"safeguard",2
"sailed",2
"sails",2
"salt",2
"salty",2
"sand",2
"satellite",2
"satisfied",2
"satisfy",2
"satisfying",2
"saving",2
"scanner",2
"scares",2
"scenic",2
"scent",2
"schizophrenia",2
"scientist",2
"score",2
"scratch",2
"screen",2
"searches",2
"seas",2
"seasonal",2
"seasons",2
"secret",2
"secretary",2
"sections",2
"secure",2
"security",2
"sediments",2
"seedling",2
"seemed",2
"select",2
"semantic",2
"send",2
"sending",2
"sensations",2
"sensor",2
"sentences",2
"series",2
"seriously",2
"sessions",2
"setting",2
"settled",2
"settlement",2
"settlements",2
"setts",2
"seventy",2
"severely",2
"shade",2
"shaped",2
"sharply",2
"sheds",2
"shift",2
"shines",2
"shipbuilding",2
"shipowners",2
"shocking",2
"shoots",2
"shop",2
"shops",2
"shores",2
"shortage",2
"sights",2
"significantly",2
"signs",2
"similarly",2
"simplistic",2
"sine",2
"sir",2
"sit",2
"situated",2
"sizes",2
"skateboarding",2
"skilled",2
"sky",2
"sled",2
"sleepy",2
"slender",2
"slight",2
"slightly",2
"slowly",2
"smallest",2
"smell",2
"smiling",2
"smooth",2
"snacks",2
"snails",2
"sniffed",2
"sociable",2
"socioeconomic",2
"solely",2
"solid",2
"solitary",2
"solution",2
"solve",2
"soon",2
"sort",2
"southwest",2
"space",2
"spaces",2
"speakers",2
"specialist",2
"specific",2
"specimens",2
"speculates",2
"speculating",2
"spending",2
"sphere",2
"spite",2
"spot",2
"spotlight",2
"spray",2
"spur",2
"spurred",2
"squirrels",2
"st",2
"stage",2
"stages",2
"stairs",2
"starting",2
"starts",2
"statistics",2
"status",2
"stayed",2
"staying",2
"steel",2
"steer",2
"step",2
"steps",2
"stick",2
"stimulate",2
"stimulating",2
"stimulation",2
"stole",2
"stony",2
"store",2
"stored",2
"stores",2
"stories",2
"storing",2
"stormy",2
"strange",2
"strangers",2
"strategic",2
"streak",2
"strengthen",2
"strengthened",2
"strengthening",2
"strengthens",2
"stretch",2
"stretches",2
"striking",2
"stripped",2
"stripping",2
"stronger",2
"strongest",2
"structure",2
"structures",2
"struggled",2
"stuck",2
"stunning",2
"style",2
"submit",2
"subtle",2
"subtleties",2
"suburb",2
"succumbed",2
"suet",2
"suffer",2
"suffered",2
"suggestions",2
"sun",2
"supermarkets",2
"supersede",2
"superseded",2
"supplement",2
"support",2
"supported",2
"surface",2
"surmounted",2
"surprisingly",2
"surrounds",2
"survey",2
"survival",2
"survived",2
"suspended",2
"sustainable",2
"sustains",2
"sweetish",2
"swimming",2
"syllables",2
"symbol",2
"synthesizing",2
"systematic",2
"tablets",2
"talents",2
"talked",2
"tall",2
"tangible",2
"tap",2
"tapped",2
"target",2
"tastes",2
"teacher",2
"teamed",2
"tears",2
"tee",2
"teenagers",2
"television",2
"temples",2
"temporarily",2
"tendency",2
"tenfold",2
"testing",2
"textiles",2
"thanks",2
"that's",2
"themes",2
"theoretical",2
"theories",2
"theorizes",2
"there's",2
"therefore",2
"thick",2
"thorough",2
"thousand",2
"threats",2
"threshold",2
"thriving",2
"tightly",2
"tip",2
"tn",2
"token",2
"told",2
"tolerate",2
"tongues",2
"tons",2
"total",2
"tough",2
"tour",2
"tourist",2
"tourists",2
"toxic",2
"toy",2
"toys",2
"tracing",2
"tracked",2
"tracking",2
"tracks",2
"traded",2
"traditionally",2
"train",2
"trainer",2
"trains",2
"transferred",2
"transform",2
"transformation",2
"transporting",2
"treatment",2
"tribute",2
"tricked",2
"trigger",2
"triggers",2
"trouble",2
"trucks",2
"truth",2
"tubes",2
"tunes",2
"turmeric",2
"turnaround",2
"turned",2
"twice",2
"twofold",2
"ultimate",2
"uncertainty",2
"uncleaned",2
"uncovered",2
"uncultivated",2
"underlying",2
"understood",2
"undertake",2
"underwent",2
"undesired",2
"unemployed",2
"unify",2
"unimportant",2
"united",2
"universal",2
"universally",2
"unknown",2
"unleashed",2
"unloading",2
"unpleasant",2
"unpopularity",2
"unrealistic",2
"unreasonable",2
"unrelated",2
"unsuitable",2
"update",2
"upon",2
"users",2
"usually",2
"vague",2
"variable",2
"varied",2
"varies",2
"varieties",2
"varying",2
"vegetables",2
"vehicles",2
"veins",2
"vessels",2
"vests",2
"vi",2
"viable",2
"vibrant",2
"vice",2
"viewing",2
"vii",2
"violence",2
"virtually",2
"virtues",2
"viruses",2
"visible",2
"visiting",2
"visits",2
"vocabulary",2
"voice",2
"voles",2
"voluntary",2
"vowel",2
"voyagers",2
"voyages",2
"wages",2
"walking",2
"walls",2
"wander",2
"wandering",2
"wanted",2
"warning",2
"washed",2
"watching",2
"waterproof",2
"wave",2
"weak",2
"weakening",2
"wealth",2
"wearing",2
"websites",2
"weekly",2
"weighing",2
"weight",2
"wells",2
"wen",2
"weren't",2
"wet",2
"whats",2
"whereas",2
"whereby",2
"wholly",2
"whom",2
"widened",2
"widespread",2
"wildlife",2
"willingness",2
"wind",2
"winning",2
"wireless",2
"witches",2
"womb",2
"women",2
"wonder",2
"wood",2
"woody",2
"workers",2
"workplace",2
"workshop",2
"workshops",2
"worldwide",2
"worryingly",2
"worst",2
"worthwhile",2
"writings",2
"written",2
"wrote",2
"y",2
"yields",2
"yoga",2
"you'd",2
"youngest",2
"zoo",2
"afternoon",1
"afternoon's",1
"aren't",1
"artist's",1
"bloom's",1
"brand's",1
"category's",1
"col",1
"cope's",1
"crew's",1
"doesn't",1
"earth's",1
"fool's",1
"jack's",1
"ll",1
"loser",1
"loser's",1
"named",1
"names",1
"nasal",1
"navigate",1
"navigator",1
"necessarily",1
"negatives",1
"neutrality",1
"newborn",1
"nightdress",1
"nineteenth",1
"nitrate",1
"nitrogen",1
"noises",1
"none",1
"noted",1
"notice",1
"noting",1
"notion",1
"nourish",1
"novel",1
"nuanced",1
"numbers",1
"numerous",1
"nylon",1
"planet",1
"planet's",1
"plant's",1
"reviewer's",1
"ship's",1
"they'll",1
"university's",1
"user's",1
"wasn't",1
"we're",1
"world's",1
